"Date","ST","ET","use[kW]","gen [kW]","House overall [kW]","Dishwasher [kW]","Furnace 1 [kW]","Furnace 2 [kW]","Home office [kW]","Fridge [kW]","Wine cellar [kW]","Garage door [kW]","Kitchen 12 [kW]","Kitchen 14 [kW]","Kitchen 38 [kW]","Barn [kW]","Well [kW]","Microwave [kW]","Living room [kW]","Solar [kW]"
"3/24/2017","6:00","7:00","2.663766667","0.00335","2.663766667","0.000233333","0.490733333","0.06065","0.113783333","0.121866667","0.007","0.011916667","0.000616667","0.000216667","1.67E-5","0.34495","0.001","0.004233333","0.097266667","0.00335"
"3/24/2017","7:00","8:00","1.6657","0.0034","1.6657","0.000233333","0.48935","0.062583333","0.114016667","0.121683333","0.007016667","0.012066667","0.00065","0.0002","0","0.3449","0.001","0.004283333","0.097866667","0.0034"
"3/24/2017","8:00","9:00","1.725466667","0.003383333","1.725466667","0.000233333","0.456366667","0.061933333","0.11225","0.121416667","0.007016667","0.012133333","0.000616667","0.000216667","0","0.4489","0.001","0.00425","0.098666667","0.003383333"
"3/24/2017","9:00","10:00","1.68","0.003383333","1.68","0.000216667","0.447416667","0.063616667","0.11245","0.12185","0.00705","0.01215","0.000616667","0.0002","0","0.405416667","0.001","0.004283333","0.098766667","0.003383333"
"3/24/2017","10:00","11:00","1.286316667","0.003416667","1.286316667","0","0.047216667","0.073316667","0.1121","0.121383333","0.007483333","0.012766667","0.0006","8.33E-5","1.67E-5","0.348316667","0.001","0.0043","0.098716667","0.003416667"
"3/24/2017","11:00","12:00","1.226566667","0.0034","1.226566667","0","0.019883333","0.074366667","0.111916667","0.121033333","0.007316667","0.0127","0.000583333","0.0001","1.67E-5","0.3484","0.001","0.004283333","0.0984","0.0034"
"3/24/2017","12:00","13:00","1.234733333","0.003366667","1.234733333","0","0.0197","0.075933333","0.1168","0.120566667","0.007216667","0.0126","0.000583333","0.0001","3.33E-5","0.352216667","0.001","0.00425","0.09795","0.003366667"
"3/24/2017","13:00","14:00","1.283016667","0.003366667","1.283016667","1.67E-5","0.019866667","0.076383333","0.112416667","0.120366667","0.007233333","0.012683333","0.00055","6.67E-5","0","0.408483333","0.001","0.004283333","0.098733333","0.003366667"
"3/24/2017","14:00","15:00","1.31115","0.0034","1.31115","1.67E-5","0.019916667","0.07665","0.1121","0.120883333","0.007266667","0.012716667","0.000583333","0.0001","0","0.438483333","0.001016667","0.004266667","0.098933333","0.0034"
"3/24/2017","15:00","16:00","1.70735","0.003383333","1.70735","0","0.019966667","0.082216667","0.112233333","0.12015","0.007333333","0.012716667","0.000566667","0.0001","1.67E-5","0.352966667","0.001","0.0043","0.098933333","0.003383333"
"3/24/2017","16:00","17:00","3.421916667","0.003366667","3.421916667","1.67E-5","0.02","0.2215","0.093566667","0.119716667","0.007316667","0.0127","0.00055","0.000166667","0","0.379533333","0.001","0.004216667","0.097816667","0.003366667"
"3/24/2017","17:00","18:00","3.9829","0.00335","3.9829","8.33E-5","0.082983333","0.544483333","0.0907","0.119466667","0.007516667","0.01285","0.000483333","0.000316667","1.67E-5","0.444633333","0.00105","0.0042","0.097333333","0.00335"
"3/24/2017","18:00","19:00","4.370116667","0.003333333","4.370116667","8.33E-5","0.090833333","0.719716667","0.090066667","0.119383333","0.007816667","0.012933333","0.000466667","0.0005","1.67E-5","0.418066667","0.001016667","0.0042","0.0972","0.003333333"
"3/24/2017","19:00","20:00","2.371216667","0.0034","2.371216667","5.00E-5","0.4761","0.673883333","0.09145","0.1197","0.007466667","0.012516667","0.000533333","0.000133333","0","0.4139","0.001","0.004233333","0.0983","0.0034"
"3/24/2017","20:00","21:00","2.259866667","0.003416667","2.259866667","5.00E-5","0.487616667","0.673866667","0.092033333","0.058466667","0.00755","0.0127","0.000716667","0.0001","1.67E-5","0.353916667","0.001","0.004316667","0.099716667","0.003416667"
"3/24/2017","21:00","22:00","2.19695","0.00335","2.19695","5.00E-5","0.486583333","0.642166667","0.090983333","0.00505","0.007383333","0.012516667","0.00085","3.33E-5","1.67E-5","0.39695","0.001033333","0.004266667","0.098966667","0.00335"
"3/24/2017","22:00","23:00","2.11125","0.0034","2.11125","5.00E-5","0.484533333","0.588366667","0.09065","0.005016667","0.007383333","0.012466667","0.000816667","1.67E-5","1.67E-5","0.3509","0.001","0.004266667","0.098833333","0.0034"
"3/24/2017","23:00","0:00","1.931216667","0.003433333","1.931216667","0.00015","0.454883333","0.266133333","0.091383333","0.004866667","0.0072","0.01245","0.000816667","0.000216667","0","0.358683333","0.001","0.004366667","0.229133333","0.003433333"
"3/24/2017","0:00","1:00","1.784616667","0.003416667","1.784616667","0.000233333","0.4409","0.07785","0.091766667","0.00515","0.007083333","0.012366667","0.000816667","0.000316667","1.67E-5","0.360333333","0.001","0.004383333","0.328316667","0.003416667"
"3/24/2017","1:00","2:00","1.51785","0.0034","1.51785","0","0.048333333","0.078866667","0.091783333","0.005016667","0.007566667","0.01295","0.000716667","5.00E-5","1.67E-5","0.480283333","0.00105","0.004366667","0.3323","0.0034"
"3/24/2017","2:00","3:00","1.222616667","0.003416667","1.222616667","0","0.02035","0.077883333","0.091216667","0.005116667","0.007583333","0.012966667","0.000833333","1.67E-5","0","0.503516667","0.00105","0.004316667","0.11645","0.003416667"
"3/24/2017","3:00","4:00","1.64595","0.003433333","1.64595","1.67E-5","0.020283333","0.077733333","0.09085","0.005166667","0.007466667","0.012933333","0.000916667","5.00E-5","0","0.362883333","0.001","0.00435","0.100933333","0.003433333"
"3/24/2017","4:00","5:00","3.181266667","0.003416667","3.181266667","0","0.020083333","0.077066667","0.091","0.0051","0.007366667","0.0128","0.00085","1.67E-5","0","0.446816667","0.00105","0.004266667","0.099916667","0.003416667"
"3/24/2017","5:00","6:00","3.1203","0.003416667","3.1203","0","0.020166667","0.078183333","0.090283333","0.005533333","0.007366667","0.012833333","0.000866667","5.00E-5","0","0.354433333","0.001","0.004333333","0.100133333","0.003416667"
"3/24/2017","6:00","7:00","3.613616667","0.003366667","3.613616667","1.67E-5","0.02005","0.078366667","0.09085","0.0052","0.007366667","0.012816667","0.001","0.000116667","1.67E-5","0.353033333","0.001","0.004266667","0.099933333","0.003366667"
"3/24/2017","7:00","8:00","3.71765","0.0033","3.71765","0","0.019733333","0.078033333","0.0905","0.005166667","0.00745","0.012666667","0.000933333","8.33E-5","0","0.351016667","0.001","0.004233333","0.0992","0.0033"
"3/25/2017","8:00","9:00","3.626766667","0.003316667","3.626766667","0","0.019516667","0.077533333","0.09145","0.0051","0.00725","0.01255","0.000783333","3.33E-5","0","0.34935","0.001","0.004233333","0.09835","0.003316667"
"3/25/2017","9:00","10:00","1.801366667","0.00335","1.801366667","0","0.020016667","0.083183333","0.092433333","0.0052","0.0073","0.012816667","0.001","0.0001","1.67E-5","0.35475","0.11855","0.0043","0.099933333","0.00335"
"3/25/2017","10:00","11:00","3.197933333","0.003333333","3.197933333","0","0.081333333","0.223966667","0.0907","0.0056","0.007366667","0.012766667","0.001066667","0.00015","1.67E-5","0.353366667","1.606083333","0.004316667","0.0996","0.003333333"
"3/25/2017","11:00","12:00","3.340483333","0.00335","3.340483333","6.67E-5","0.067","0.56015","0.09035","0.0054","0.007633333","0.01305","0.000966667","0.000383333","0","0.346233333","1.339683333","0.00425","0.098816667","0.00335"
"3/25/2017","12:00","13:00","2.301116667","0.003333333","2.301116667","6.67E-5","0.1185","0.741966667","0.090233333","0.00545","0.007766667","0.01325","0.000833333","0.0004","1.67E-5","0.350533333","0.001033333","0.004283333","0.1001","0.003333333"
"3/25/2017","13:00","14:00","2.476333333","0.003366667","2.476333333","3.33E-5","0.281366667","0.7144","0.090183333","0.005283333","0.00755","0.012966667","0.000866667","0.00025","0","0.3519","0.001","0.0042","0.100433333","0.003366667"
"3/25/2017","14:00","15:00","2.592866667","0.003383333","2.592866667","6.67E-5","0.488133333","0.602133333","0.090616667","0.005066667","0.00735","0.012566667","0.0009","5.00E-5","3.33E-5","0.353183333","0.001","0.004116667","0.100416667","0.003383333"
"3/25/2017","15:00","16:00","2.567566667","0.003383333","2.567566667","0.000133333","0.568516667","0.519483333","0.090633333","0.005383333","0.00735","0.0125","0.00095","3.33E-5","0","0.353533333","0.001","0.004133333","0.100433333","0.003383333"
"3/25/2017","16:00","17:00","2.047166667","0.003416667","2.047166667","0.0003","0.575966667","0.07985","0.09125","0.004766667","0.0071","0.012183333","0.001033333","0.0003","0","0.3589","0.001","0.004133333","0.101016667","0.003416667"
"3/25/2017","17:00","18:00","2.6689","0.003366667","2.6689","0.000166667","0.384133333","0.077883333","0.091433333","0.004883333","0.0073","0.012383333","0.001066667","0.000133333","3.33E-5","0.357783333","0.83575","0.00415","0.100116667","0.003366667"
"3/25/2017","18:00","19:00","3.173183333","0.003383333","3.173183333","1.67E-5","0.151483333","0.077766667","0.090816667","0.005083333","0.007366667","0.012683333","0.001066667","3.33E-5","1.67E-5","0.352883333","1.604833333","0.004166667","0.100083333","0.003383333"
"3/25/2017","19:00","20:00","1.660466667","0.003416667","1.660466667","1.67E-5","0.15405","0.078166667","0.090966667","0.005066667","0.007316667","0.012866667","0.001","1.67E-5","0","0.359833333","0.029933333","0.0042","0.101083333","0.003416667"
"3/25/2017","20:00","21:00","3.911683333","0.003366667","3.911683333","3.33E-5","0.1514","0.07775","0.090783333","0.00545","0.007233333","0.012666667","0.000933333","1.67E-5","1.67E-5","0.359283333","0.001","0.004133333","0.100383333","0.003366667"
"3/25/2017","21:00","22:00","3.827233333","0.0034","3.827233333","1.67E-5","0.151516667","0.078433333","0.09245","0.005033333","0.00725","0.012683333","0.00095","0","1.67E-5","0.357916667","0.001","0.00415","0.100283333","0.0034"
"3/25/2017","22:00","23:00","3.7942","0.003366667","3.7942","1.67E-5","0.212483333","0.077966667","0.092433333","0.005033333","0.007316667","0.012616667","0.000933333","3.33E-5","1.67E-5","0.356966667","0.001","0.00415","0.100466667","0.003366667"
"3/25/2017","23:00","0:00","3.649066667","0.003383333","3.649066667","3.33E-5","0.1983","0.078","0.090683333","0.005033333","0.0073","0.01265","0.000966667","0","0","0.35735","0.001","0.00415","0.100433333","0.003383333"
"3/25/2017","0:00","1:00","1.98185","0.0034","1.98185","3.33E-5","0.244666667","0.07795","0.0909","0.005016667","0.007216667","0.01265","0.001016667","1.67E-5","1.67E-5","0.385383333","0.001016667","0.004183333","0.101116667","0.0034"
"3/25/2017","1:00","2:00","2.070016667","0.003416667","2.070016667","3.33E-5","0.236233333","0.2107","0.09095","0.005316667","0.0073","0.012316667","0.000966667","6.67E-5","1.67E-5","0.4966","0.00105","0.004133333","0.100533333","0.003416667"
"3/25/2017","2:00","3:00","2.3264","0.003366667","2.3264","0","0.224783333","0.443983333","0.090566667","0.005016667","0.0074","0.012266667","0.001","0","1.67E-5","0.444966667","0.001033333","0.004283333","0.100333333","0.003366667"
"3/25/2017","3:00","4:00","2.907516667","0.00335","2.907516667","0.0001","0.594883333","0.6982","0.091033333","0.004883333","0.00735","0.011883333","0.001","6.67E-5","3.33E-5","0.349566667","0.001","0.004283333","0.1","0.00335"
"3/25/2017","4:00","5:00","2.90385","0.003366667","2.90385","8.33E-5","0.573583333","0.675966667","0.090533333","0.004866667","0.00725","0.011916667","0.001","8.33E-5","0","0.397983333","0.001033333","0.004266667","0.1001","0.003366667"
"3/25/2017","5:00","6:00","2.772533333","0.003333333","2.772533333","1.67E-5","0.31625","0.67655","0.090566667","0.037283333","0.007383333","0.012266667","0.00085","6.67E-5","1.67E-5","0.493183333","0.001016667","0.004216667","0.100333333","0.003333333"
"3/25/2017","6:00","7:00","2.552","0.003333333","2.552","3.33E-5","0.1536","0.646583333","0.09005","0.005533333","0.0075","0.012516667","0.0009","0.000116667","1.67E-5","0.509533333","0.00105","0.00425","0.100516667","0.003333333"
"3/25/2017","7:00","8:00","2.489883333","0.003333333","2.489883333","3.33E-5","0.15365","0.592766667","0.090233333","0.048466667","0.0075","0.012466667","0.000833333","0.00015","1.67E-5","0.451283333","0.001016667","0.004266667","0.100666667","0.003333333"
"3/25/2017","8:00","9:00","2.058533333","0.003416667","2.058533333","0","0.1879","0.269516667","0.090683333","0.004983333","0.00755","0.012166667","0.001066667","1.67E-5","0","0.373916667","0.001","0.004283333","0.101466667","0.003416667"
"3/25/2017","9:00","10:00","3.07085","0.003366667","3.07085","3.33E-5","0.142883333","0.078333333","0.091366667","0.0049","0.007133333","0.012033333","0.001033333","8.33E-5","0","0.35635","0.001","0.0043","0.10055","0.003366667"
"3/25/2017","10:00","11:00","3.791033333","0.003366667","3.791033333","0.000183333","0.430816667","0.0784","0.092083333","0.004883333","0.007083333","0.0122","0.001","0.000166667","3.33E-5","0.369883333","0.001","0.004266667","0.1002","0.003366667"
"3/25/2017","11:00","12:00","3.926716667","0.003316667","3.926716667","0.00025","0.491183333","0.07855","0.0926","0.00525","0.007016667","0.012116667","0.0011","0.000166667","0","0.3631","0.001","0.004266667","0.0999","0.003316667"
"3/25/2017","12:00","13:00","3.314916667","0.003333333","3.314916667","0.000233333","0.490333333","0.078466667","0.091566667","0.004833333","0.0072","0.012166667","0.001033333","0.000216667","1.67E-5","0.368166667","0.001","0.004266667","0.099783333","0.003333333"
"3/25/2017","13:00","14:00","1.8311","0.003366667","1.8311","0.000233333","0.488516667","0.077883333","0.091716667","0.004766667","0.007066667","0.011883333","0.001066667","0.00025","0","0.350933333","0.001","0.00425","0.098783333","0.003366667"
"3/25/2017","14:00","15:00","1.9869","0.003333333","1.9869","0.000233333","0.455833333","0.077616667","0.091416667","0.004666667","0.007033333","0.011616667","0.001033333","0.000333333","1.67E-5","0.423033333","0.001","0.004233333","0.0989","0.003333333"
"3/25/2017","15:00","16:00","2.138133333","0.003333333","2.138133333","0.000233333","0.439966667","0.077483333","0.091766667","0.0046","0.0261","0.011433333","0.001016667","0.000383333","1.67E-5","0.488183333","0.00105","0.0042","0.0991","0.003333333"
"3/25/2017","16:00","17:00","1.669716667","0.00335","1.669716667","1.67E-5","0.049166667","0.07785","0.091283333","0.0053","0.0516","0.01195","0.001033333","0.0001","0","0.3528","0.001","0.00425","0.098783333","0.00335"
"3/25/2017","17:00","18:00","1.6451","0.003333333","1.6451","0","0.019966667","0.078316667","0.091116667","0.004933333","0.05175","0.012016667","0.00105","5.00E-5","0","0.35305","0.001","0.00425","0.099383333","0.003333333"
"3/25/2017","18:00","19:00","1.794916667","0.003366667","1.794916667","0","0.020266667","0.190483333","0.091283333","0.004983333","0.0521","0.012133333","0.001016667","1.67E-5","0","0.367433333","0.001","0.004283333","0.099383333","0.003366667"
"3/25/2017","19:00","20:00","2.005833333","0.00335","2.005833333","5.00E-5","0.020666667","0.383466667","0.090216667","0.005083333","0.052283333","0.012283333","0.00095","6.67E-5","1.67E-5","0.3501","0.001","0.00425","0.098916667","0.00335"
"3/25/2017","20:00","21:00","2.398183333","0.003333333","2.398183333","8.33E-5","0.021366667","0.701833333","0.090033333","0.005283333","0.052616667","0.01255","0.000916667","0.000266667","3.33E-5","0.351633333","0.001","0.004233333","0.099183333","0.003333333"
"3/25/2017","21:00","22:00","2.460033333","0.003266667","2.460033333","8.33E-5","0.02115","0.691566667","0.0901","0.005283333","0.052816667","0.012566667","0.0009","0.000283333","1.67E-5","0.440683333","0.001033333","0.004183333","0.09905","0.003266667"
"3/25/2017","22:00","23:00","4.037966667","0.0033","4.037966667","0.0001","0.020983333","0.679433333","0.0897","0.137383333","0.05295","0.012333333","0.00055","0.000366667","0","0.409316667","0.001","0.004183333","0.098333333","0.0033"
"3/25/2017","23:00","0:00","4.4654","0.0033","4.4654","6.67E-5","0.023216667","0.646033333","0.091116667","0.005133333","0.05305","0.012266667","0.000816667","0.00015","1.67E-5","0.487783333","0.001033333","0.00415","0.098516667","0.0033"
"3/25/2017","0:00","1:00","4.35165","0.0033","4.35165","5.00E-5","0.1134","0.592866667","0.0915","0.005083333","0.047633333","0.012133333","0.0009","0.000116667","1.67E-5","0.347933333","0.001","0.0042","0.0983","0.0033"
"3/25/2017","1:00","2:00","3.697616667","0.0033","3.697616667","0","0.112083333","0.2688","0.090483333","0.00515","0.04175","0.01255","0.00095","0.0001","1.67E-5","0.352616667","0.001","0.004233333","0.098883333","0.0033"
"3/25/2017","2:00","3:00","1.960016667","0.003333333","1.960016667","3.33E-5","0.143583333","0.07835","0.090433333","0.005066667","0.036366667","0.012483333","0.001","1.67E-5","1.67E-5","0.3557","0.001","0.00425","0.099083333","0.003333333"
"3/25/2017","3:00","4:00","1.897166667","0.003333333","1.897166667","0.00025","0.49465","0.0787","0.09165","0.004733333","0.031966667","0.011883333","0.00105","0.000266667","1.67E-5","0.351533333","0.001","0.004233333","0.09895","0.003333333"
"3/25/2017","4:00","5:00","1.89015","0.0033","1.89015","0.00025","0.488866667","0.077516667","0.091383333","0.00485","0.02855","0.012016667","0.0011","0.000166667","1.67E-5","0.350883333","0.001","0.004216667","0.098816667","0.0033"
"3/25/2017","5:00","6:00","1.761766667","0.003366667","1.761766667","0.000233333","0.487816667","0.077716667","0.09095","0.004816667","0.02585","0.01205","0.001066667","0.0002","0","0.35395","0.001","0.00425","0.0989","0.003366667"
"3/25/2017","6:00","7:00","1.723833333","0.00335","1.723833333","0.000233333","0.45455","0.0774","0.091116667","0.00485","0.023466667","0.0121","0.001033333","0.000183333","0","0.353766667","0.001","0.004233333","0.098816667","0.00335"
"3/25/2017","7:00","8:00","1.876483333","0.0033","1.876483333","0.0002","0.4381","0.078516667","0.091233333","0.0328","0.021766667","0.012183333","0.001016667","0.0001","1.67E-5","0.355183333","0.001","0.00425","0.0993","0.0033"
"3/25/2017","8:00","9:00","1.370666667","0.003366667","1.370666667","0","0.05","0.078566667","0.090166667","0.031516667","0.020083333","0.012766667","0.00095","0.0001","1.67E-5","0.3567","0.001","0.0043","0.099783333","0.003366667"
"3/26/2017","9:00","10:00","1.438383333","0.003366667","1.438383333","0","0.020083333","0.07815","0.090716667","0.11805","0.018416667","0.012816667","0.0007","0.000183333","0","0.355483333","0.001","0.004283333","0.099866667","0.003366667"
"3/26/2017","10:00","11:00","1.598516667","0.003333333","1.598516667","0","0.020083333","0.07825","0.090483333","0.1419","0.0172","0.012833333","0.000716667","0.00025","1.67E-5","0.352983333","0.001","0.004266667","0.099816667","0.003333333"
"3/26/2017","11:00","12:00","1.4521","0.003333333","1.4521","0","0.020083333","0.078283333","0.090583333","0.139233333","0.010616667","0.012816667","0.000633333","0.000216667","0","0.352416667","0.001","0.0043","0.099916667","0.003333333"
"3/26/2017","12:00","13:00","3.627683333","0.003333333","3.627683333","1.67E-5","0.019966667","0.169216667","0.091133333","0.138366667","0.007833333","0.012733333","0.0006","0.000266667","0","0.352133333","0.001","0.004233333","0.099033333","0.003333333"
"3/26/2017","13:00","14:00","3.970816667","0.003283333","3.970816667","0","0.099466667","0.301983333","0.09155","0.1376","0.008083333","0.012666667","0.00065","0.000366667","1.67E-5","0.347816667","0.001","0.004216667","0.0982","0.003283333"
"3/26/2017","14:00","15:00","4.4812","0.003316667","4.4812","8.33E-5","0.085133333","0.7053","0.09025","0.136866667","0.008","0.01265","0.0005","0.000466667","3.33E-5","0.462566667","0.001016667","0.00415","0.09775","0.003316667"
"3/26/2017","15:00","16:00","3.993316667","0.003266667","3.993316667","6.67E-5","0.0902","0.689666667","0.089466667","0.13655","0.008083333","0.012633333","0.000566667","0.000483333","0","0.45275","0.001033333","0.004166667","0.098183333","0.003266667"
"3/26/2017","16:00","17:00","2.297116667","0.00335","2.297116667","5.00E-5","0.115116667","0.63405","0.0902","0.136133333","0.008033333","0.012716667","0.000566667","0.0004","1.67E-5","0.34975","0.001","0.004266667","0.098733333","0.00335"
"3/26/2017","17:00","18:00","2.06585","0.003433333","2.06585","3.33E-5","0.199233333","0.593616667","0.090183333","0.1356","0.008016667","0.01285","0.0005","0.0003","1.67E-5","0.3491","0.001","0.004283333","0.099483333","0.003433333"
"3/26/2017","18:00","19:00","1.760533333","0.003433333","1.760533333","0.0002","0.469466667","0.177133333","0.09105","0.1349","0.0078","0.01235","0.000616667","6.67E-5","1.67E-5","0.359416667","0.001","0.004316667","0.100383333","0.003433333"
"3/26/2017","19:00","20:00","1.616016667","0.00345","1.616016667","0.0002","0.445583333","0.077716667","0.091166667","0.134633333","0.00775","0.012316667","0.000633333","0.0001","1.67E-5","0.35865","0.001","0.004316667","0.10025","0.00345"
"3/26/2017","20:00","21:00","1.47035","0.0034","1.47035","3.33E-5","0.115083333","0.077716667","0.091133333","0.134633333","0.00775","0.012833333","0.000566667","8.33E-5","0","0.532166667","0.001066667","0.004283333","0.100616667","0.0034"
"3/26/2017","21:00","22:00","1.379083333","0.003416667","1.379083333","0","0.0204","0.0777","0.092866667","0.1343","0.0078","0.012933333","0.000533333","0.000116667","0","0.552416667","0.00105","0.004283333","0.100666667","0.003416667"
"3/26/2017","22:00","23:00","1.369216667","0.0034","1.369216667","0","0.020333333","0.077766667","0.090666667","0.1339","0.007766667","0.012916667","0.000533333","0.000116667","0","0.54995","0.00105","0.004266667","0.100583333","0.0034"
"3/26/2017","23:00","0:00","1.364016667","0.00345","1.364016667","0","0.020283333","0.078316667","0.0906","0.132666667","0.007866667","0.0129","0.000533333","0.000116667","1.67E-5","0.549416667","0.00105","0.004283333","0.100433333","0.00345"
"3/26/2017","0:00","1:00","1.261","0.003416667","1.261","1.67E-5","0.020283333","0.078","0.091016667","0.128766667","0.007866667","0.0129","0.000566667","0.000133333","0","0.433116667","0.001","0.0043","0.100533333","0.003416667"
"3/26/2017","1:00","2:00","3.24545","0.0034","3.24545","1.67E-5","0.08115","0.077783333","0.091366667","0.1267","0.00775","0.012683333","0.00055","8.33E-5","1.67E-5","0.433416667","0.001","0.004266667","0.100033333","0.0034"
"3/26/2017","2:00","3:00","3.45705","0.0034","3.45705","1.67E-5","0.089733333","0.07735","0.092333333","0.125416667","0.007716667","0.012683333","0.000516667","8.33E-5","0","0.538883333","0.0011","0.004216667","0.099766667","0.0034"
"3/26/2017","3:00","4:00","3.75765","0.003416667","3.75765","0.00025","0.4809","0.07915","0.0912","0.12435","0.007583333","0.012133333","0.0006","0.000183333","0","0.464533333","0.001016667","0.004233333","0.099716667","0.003416667"
"3/26/2017","4:00","5:00","3.94775","0.003416667","3.94775","0.000266667","0.494483333","0.0777","0.09165","0.12405","0.007566667","0.011883333","0.000583333","0.000233333","0","0.54565","0.001016667","0.004216667","0.099333333","0.003416667"
"3/26/2017","5:00","6:00","4.904016667","0.003383333","4.904016667","0.00025","0.493566667","0.07715","0.091716667","0.123183333","0.007333333","0.011316667","0.000616667","0.0004","1.67E-5","0.484","0.00105","0.0042","0.098966667","0.003383333"
"3/26/2017","6:00","7:00","5.143483333","0.003366667","5.143483333","0.00025","0.475316667","0.07715","0.09145","0.201966667","0.007283333","0.011316667","0.000416667","0.0003","0","0.424183333","0.001","0.004216667","0.09855","0.003366667"
"3/26/2017","7:00","8:00","4.851383333","0.003383333","4.851383333","0.000216667","0.445533333","0.077216667","0.091633333","0.122233333","0.007283333","0.011416667","0.000583333","0.000366667","1.67E-5","0.50685","0.001033333","0.0042","0.09905","0.003383333"
"3/26/2017","8:00","9:00","5.483716667","0.003333333","5.483716667","6.67E-5","0.18685","0.0771","0.090983333","0.1221","0.007516667","0.012166667","0.0006","3.33E-5","1.67E-5","0.492383333","0.941033333","0.004216667","0.09855","0.003333333"
"3/26/2017","9:00","10:00","5.73655","0.003366667","5.73655","0","0.01975","0.0778","0.092066667","0.121866667","0.007866667","0.0126","0.000616667","0.0001","0","0.582783333","1.5573","0.004166667","0.0983","0.003366667"
"3/26/2017","10:00","11:00","4.4286","0.0034","4.4286","0","0.020033333","0.077516667","0.091066667","0.121833333","0.007983333","0.01275","0.0005","8.33E-5","0","0.5941","0.001066667","0.0042","0.09945","0.0034"
"3/26/2017","11:00","12:00","4.252133333","0.003383333","4.252133333","0","0.019933333","0.077666667","0.090866667","0.121533333","0.007733333","0.012716667","0.000533333","0.0001","0","0.6023","0.001066667","0.0042","0.099383333","0.003383333"
"3/26/2017","12:00","13:00","4.417583333","0.0034","4.417583333","1.67E-5","0.01995","0.07745","0.09055","0.12125","0.007633333","0.012733333","0.000483333","8.33E-5","0","0.592116667","0.001083333","0.0042","0.099366667","0.0034"
"3/26/2017","13:00","14:00","4.373833333","0.003366667","4.373833333","0","0.019983333","0.078","0.091016667","0.120916667","0.007733333","0.01275","0.000483333","6.67E-5","1.67E-5","0.728716667","0.001166667","0.004133333","0.099466667","0.003366667"
"3/26/2017","14:00","15:00","4.394966667","0.003366667","4.394966667","0","0.019983333","0.078016667","0.091633333","0.120583333","0.007733333","0.012733333","0.000466667","6.67E-5","0","0.5655","0.0011","0.0042","0.099566667","0.003366667"
"3/26/2017","15:00","16:00","4.1355","0.003383333","4.1355","0","0.02005","0.07765","0.092383333","0.120433333","0.007816667","0.012766667","0.000483333","0.0001","0","0.463916667","0.00105","0.0042","0.099833333","0.003383333"
"3/26/2017","16:00","17:00","3.27385","0.003416667","3.27385","0","0.02015","0.077816667","0.0908","0.13635","0.0078","0.012833333","0.000466667","0.0001","1.67E-5","0.47355","0.00105","0.004233333","0.10015","0.003416667"
"3/26/2017","17:00","18:00","2.967333333","0.003416667","2.967333333","0","0.081266667","0.077783333","0.09105","0.120033333","0.0077","0.012766667","0.000516667","8.33E-5","0","0.446416667","0.001066667","0.004233333","0.100233333","0.003416667"
"3/26/2017","18:00","19:00","4.155216667","0.003366667","4.155216667","1.67E-5","0.093766667","0.077966667","0.091133333","0.153383333","0.007683333","0.0126","0.00045","0.0001","1.67E-5","0.3578","0.001066667","0.004216667","0.09935","0.003366667"
"3/26/2017","19:00","20:00","4.559583333","0.00335","4.559583333","0.000233333","0.4882","0.077716667","0.09185","0.13765","0.007433333","0.011683333","0.000416667","0.000383333","1.67E-5","0.146583333","0.001116667","0.004066667","0.099433333","0.00335"
"3/26/2017","20:00","21:00","4.6256","0.003316667","4.6256","0.00025","0.4957","0.077183333","0.092333333","0.124933333","0.00735","0.011316667","0.00045","0.000483333","0","0.1195","0.001116667","0.004083333","0.099383333","0.003316667"
"3/26/2017","21:00","22:00","3.6563","0.003316667","3.6563","0.0003","0.492433333","0.077283333","0.09255","0.1268","0.0074","0.011416667","0.000483333","0.000466667","1.67E-5","0.030883333","0.00105","0.004066667","0.0993","0.003316667"
"3/26/2017","22:00","23:00","2.75225","0.003316667","2.75225","0.000233333","0.4448","0.077383333","0.0915","0.127666667","0.007283333","0.011516667","0.000433333","0.000433333","1.67E-5","0.030983333","0.00105","0.00415","0.100033333","0.003316667"
"3/26/2017","23:00","0:00","3.804816667","0.0033","3.804816667","0.00015","0.330816667","0.077716667","0.091233333","0.127866667","0.007433333","0.0121","0.00035","0.000216667","1.67E-5","0.030733333","0.001","0.004083333","0.098883333","0.0033"
"3/26/2017","0:00","1:00","3.5623","0.003283333","3.5623","1.67E-5","0.13495","0.0781","0.0913","0.128233333","0.007083333","0.012533333","0.000316667","3.33E-5","0","0.030783333","0.001033333","0.0041","0.0992","0.003283333"
"3/26/2017","1:00","2:00","3.575433333","0.003316667","3.575433333","1.67E-5","0.15015","0.07755","0.090733333","0.124","0.007216667","0.01255","0.00035","1.67E-5","0","0.030916667","0.001016667","0.004116667","0.099383333","0.003316667"
"3/26/2017","2:00","3:00","3.48375","0.0033","3.48375","1.67E-5","0.149216667","0.077066667","0.091283333","0.1216","0.007216667","0.0125","0.000433333","0","0","0.0311","1.083566667","0.004116667","0.099266667","0.0033"
"3/26/2017","3:00","4:00","3.2058","0.0033","3.2058","1.67E-5","0.148883333","0.077333333","0.092266667","0.1203","0.007133333","0.012466667","0.000483333","0","1.67E-5","0.031233333","1.6003","0.0041","0.098983333","0.0033"
